"chr","gene_id","gene_name","start","end","transcript","exon","cds"
"8","ENSG00000265247","MIR4472-1",142176339,142176418,1,1,0
"8","ENSG00000222146","RNU4-37P",112148742,112148825,1,1,0
"8","ENSG00000276961","MIR7848",133046481,133046581,1,1,0
"8","ENSG00000222607","RNU6-628P",123262843,123262949,1,1,0
"8","ENSG00000266712","MIR3149",76966768,76966850,1,1,0
"8","ENSG00000221261","MIR1208",128150116,128150188,1,1,0
"8","ENSG00000264653","MIR5194",130008334,130008453,1,1,0
"8","ENSG00000283710","MIR1204",127795962,127796028,1,1,0
"8","ENSG00000207138","RNU6-869P",126504763,126504869,1,1,0
"8","ENSG00000254324","MIR151A",140732564,140732653,1,1,0
"8","ENSG00000252864","RNA5SP278",140940562,140940663,1,1,0
"8","ENSG00000284147","MIR3150B",95072911,95072996,1,1,0
"8","ENSG00000221768","MIR1302-7",141786242,141786313,1,1,0
"8","ENSG00000274772","Metazoa_SRP",144683169,144683464,1,1,0
"8","ENSG00000200304","RNU6-1255P",130069541,130069652,1,1,0
"8","ENSG00000238901","",122671291,122671394,1,1,0
"8","ENSG00000206695","RNU6-442P",125900951,125901054,1,1,0
"8","ENSG00000212342","",130162972,130163127,1,1,0
"8","ENSG00000276598","MIR6893",144435551,144435619,1,1,0
"8","ENSG00000253602","RN7SL260P",142247585,142247866,1,1,0
"8","ENSG00000206678","RNU6-144P",137105352,137105458,1,1,0
"8","ENSG00000206724","RNU6-756P",124260646,124260752,1,1,0
"8","ENSG00000201896","RN7SKP153",119711830,119712145,1,1,0
"8","ENSG00000212221","RNU6-220P",143350172,143350278,1,1,0
"8","ENSG00000276140","",134598071,134598149,1,1,0
"8","ENSG00000277732","",134598318,134598518,1,1,0
"8","ENSG00000278454","",134600257,134600336,1,1,0
"8","ENSG00000271555","",52722903,52723141,1,1,0
"8","ENSG00000288611","NPBWR1",52939182,52943734,1,2,1
"8","ENSG00000248911","",52975111,52976116,1,1,0
"8","ENSG00000147535","PLPP5",38263130,38269243,15,69,45
"8","ENSG00000147548","NSD3",38269704,38382272,12,102,84
"8","ENSG00000255487","",38275888,38276680,1,2,0
"8","ENSG00000254898","",38335981,38337551,1,2,0
"8","ENSG00000272092","",38382364,38383461,1,1,0
"8","ENSG00000272159","",38408048,38408742,1,1,0
"8","ENSG00000255201","",38421889,38426096,1,2,0
"8","ENSG00000239218","RPS20P22",38434347,38435664,2,2,0
"8","ENSG00000196166","C8orf86",38510834,38560939,3,9,0
"8","ENSG00000253361","",38543276,38560877,7,22,0
"8","ENSG00000253570","RNF5P1",38600661,38601200,1,1,0
"8","ENSG00000254321","",38699274,38704855,2,7,0
"8","ENSG00000207258","Y_RNA",38744020,38744131,1,1,0
"8","ENSG00000253574","",139911238,139916620,2,5,0
"8","ENSG00000250733","C8orf17",139931172,139933942,1,1,0
"8","ENSG00000278324","",127890626,127890720,1,1,0
"8","ENSG00000221771","MIR1205",127960633,127960695,1,1,0
"8","ENSG00000207110","RNVU1-32",127999131,127999294,1,1,0
"8","ENSG00000283200","MIR1206",128008898,128008956,1,1,0
"8","ENSG00000278275","",128009551,128011938,2,3,0
"8","ENSG00000222501","RNU4-25P",128010382,128010611,1,1,0
"8","ENSG00000221176","MIR1207",128049152,128049238,1,1,0
"8","ENSG00000280055","TMEM75",127946559,127948723,1,1,0
"8","ENSG00000269954","",11552488,11564694,3,14,0
"8","ENSG00000170983","LINC00208",11576257,11582817,5,15,0
"8","ENSG00000227203","SUB1P1",11790005,11790386,1,1,0
"8","ENSG00000079459","FDFT1",11795573,11839304,26,158,108
"8","ENSG00000255046","",11797928,11802568,2,4,0
"8","ENSG00000255144","",11895850,11896870,1,2,0
"8","ENSG00000199985","RNA5SP264",36764445,36764551,1,1,0
"8","ENSG00000274489","",36795255,36795862,1,1,0
"8","ENSG00000243503","",36987977,36988412,1,1,0
"8","ENSG00000219491","TPT1P8",36887456,36890576,2,3,0
"8","ENSG00000254238","",75026428,75029460,1,2,0
"8","ENSG00000253712","LINC02886",75167704,75176656,1,2,0
"8","ENSG00000253229","HIGD1AP6",75302296,75302574,1,1,0
"8","ENSG00000254023","PKMP4",75376709,75377014,1,1,0
"8","ENSG00000249395","CASC9",75120409,75352327,13,32,0
"8","ENSG00000104415","CCN4",133191039,133231690,5,17,16
"8","ENSG00000243537","RPL32P20",133325997,133326404,1,1,0
"8","ENSG00000253638","",133392211,133392690,1,1,0
"8","ENSG00000029534","ANK1",41653220,41896762,14,222,191
"8","ENSG00000160882","CYP11B1",142872356,142879846,5,39,32
"8","ENSG00000129696","TTI2",33473386,33513185,6,38,28
"8","ENSG00000205268","PDE7A",65714334,65842322,8,64,42
"8","ENSG00000003989","SLC7A2",17497088,17570573,6,75,70
"8","ENSG00000104320","NBN",89933331,90003228,11,84,54
"8","ENSG00000104450","SPAG1",100157906,100259278,7,66,54
"8","ENSG00000173535","TNFRSF10C",23102921,23117445,3,12,8
"8","ENSG00000147434","CHRNA6",42752620,42796392,5,23,14
"8","ENSG00000104435","STMN2",79611117,79666158,3,16,14
"8","ENSG00000008853","RHOBTB2",22987417,23020199,8,49,33
"8","ENSG00000154328","NEIL2",11769639,11787345,7,31,20
"8","ENSG00000104369","JPH1",74234700,74321540,3,14,7
"8","ENSG00000253596","",74347757,74350050,1,2,0
"8","ENSG00000207417","Y_RNA",74376687,74376793,1,1,0
"8","ENSG00000266502","MIR5681A",74548543,74548617,1,1,0
"8","ENSG00000283505","MIR5681B",74548550,74548609,1,1,0
"8","ENSG00000254349","MIR2052HG",74599775,74823313,5,28,0
"8","ENSG00000253341","PCBP2P2",74603244,74604244,1,1,0
"8","ENSG00000254080","",74609698,74633320,1,5,0
"8","ENSG00000283188","MIR2052",74705693,74705747,1,1,0
"8","ENSG00000253777","",74804287,74804811,1,1,0
"8","ENSG00000253944","",17801345,17861069,1,2,0
"8","ENSG00000253671","",17808361,17822183,4,9,0
"8","ENSG00000104760","FGL1",17864380,17910365,11,74,49
"8","ENSG00000253215","",17882043,17882661,1,2,0
"8","ENSG00000254054","",17900484,17908011,2,6,0
"8","ENSG00000078674","PCM1",17922840,18027975,22,213,155
"8","ENSG00000104763","ASAH1",18055992,18084998,68,620,340
"8","ENSG00000245281","",18084386,18097644,8,30,0
"8","ENSG00000253384","",18088569,18089687,1,1,0
"8","ENSG00000286542","",18104797,18127346,1,3,0
"8","ENSG00000254015","MTND4LP26",18200924,18201205,1,1,0
"8","ENSG00000237810","",62143311,62144769,1,1,0
"8","ENSG00000285971","",62191088,62249879,1,4,0
"8","ENSG00000254050","",62473217,62474269,1,2,0
"8","ENSG00000253975","",62482198,62483811,1,1,0
"8","ENSG00000287105","",62658343,62690133,1,3,0
"8","ENSG00000253517","XRCC6P4",62855068,62857134,1,1,0
"8","ENSG00000253431","SRPK2P",62863082,62864181,1,1,0
"8","ENSG00000240915","",63013068,63014681,1,2,0
"8","ENSG00000253121","",63024372,63025294,1,2,0
"8","ENSG00000137561","TTPA",63048553,63086053,2,7,5
"8","ENSG00000253555","TARDBPP4",63136223,63138084,1,2,0
"8","ENSG00000270673","YTHDF3-DT",63167725,63168442,1,1,0
"8","ENSG00000185728","YTHDF3",63168553,63212786,16,71,40
"8","ENSG00000261542","",63215981,63218034,1,1,0
"8","ENSG00000241964","RN7SL135P",63234634,63234911,1,1,0
"8","ENSG00000253706","",74798784,74866939,3,11,0
"8","ENSG00000137558","PI15",74824534,74855029,3,17,15
"8","ENSG00000254043","",74891151,74896302,1,2,0
"8","ENSG00000104381","GDAP1",74320613,74518007,50,276,180
"8","ENSG00000277586","NEFL",24950955,24956721,2,5,4
"8","ENSG00000283327","MIR6841",24953796,24953867,1,1,0
"8","ENSG00000272157","",24956621,24957110,1,1,0
"8","ENSG00000253832","",24992002,25009777,1,3,0
"8","ENSG00000288055","",25000436,25003439,1,2,0
"8","ENSG00000287785","",129241228,129242469,1,2,0
"8","ENSG00000253225","",129250967,129251138,1,1,0
"8","ENSG00000222755","RN7SKP206",129290983,129291275,1,1,0
"8","ENSG00000253926","",129415949,129445852,1,3,0
"8","ENSG00000263763","MIR3686",129484057,129484142,1,1,0
"8","ENSG00000285108","",129685401,129723023,1,8,0
"8","ENSG00000224110","MTRF1LP2",129728744,129730445,1,3,0
"8","ENSG00000147697","GSDMC",129748196,129786624,4,38,26
"8","ENSG00000229140","CCDC26",128634199,129683770,142,625,0
"8","ENSG00000284054","MIR7112",144262673,144262737,1,1,0
"8","ENSG00000260428","SCX",144266453,144268481,1,2,2
"8","ENSG00000185122","HSF1",144291591,144314720,14,85,38
"8","ENSG00000185000","DGAT1",144314584,144326910,8,65,27
"8","ENSG00000254690","",144314590,144315138,1,2,0
"8","ENSG00000284229","MIR6848",144317246,144317315,1,1,0
"8","ENSG00000261678","SCRT1",144330565,144336482,1,2,2
"8","ENSG00000261587","TMEM249",144352219,144354914,3,11,9
"8","ENSG00000271698","",144353228,144355609,1,6,1
"8","ENSG00000182325","FBXL6",144355431,144359376,9,47,18
"8","ENSG00000173137","ADCK5",144373101,144393242,8,64,29
"8","ENSG00000071894","CPSF1",144393229,144409335,14,128,90
"8","ENSG00000284310","MIR939",144394149,144394230,1,1,0
"8","ENSG00000284139","MIR1234",144400086,144400165,1,1,0
"8","ENSG00000283770","MIR6849",144400277,144400345,1,1,0
"8","ENSG00000272115","",144409492,144409976,1,1,0
"8","ENSG00000147804","SLC39A4",144409742,144416844,9,49,27
"8","ENSG00000160948","VPS28",144423601,144428563,16,107,61
"8","ENSG00000261236","BOP1",144262045,144291438,6,32,22
"8","ENSG00000185803","SLC52A2",144333957,144361286,27,124,90
"8","ENSG00000171428","NAT1",18170477,18223689,8,28,7
"8","ENSG00000253937","NATP",18370607,18371484,1,1,0
"8","ENSG00000244593","",18383274,18383917,1,1,0
"8","ENSG00000285624","",18386311,18388323,2,5,0
"8","ENSG00000271654","",18387108,18387777,1,1,0
"8","ENSG00000250494","",53162339,53162987,1,2,0
"8","ENSG00000254687","",53177571,53242683,2,5,0
"8","ENSG00000082556","OPRK1",53225724,53251637,5,19,13
"8","ENSG00000260484","",53388701,53390872,1,1,0
"8","ENSG00000274295","",53394215,53394795,1,1,0
"8","ENSG00000253210","",141124717,141130064,6,14,0
"8","ENSG00000022567","SLC45A4",141207166,141308305,6,33,28
"8","ENSG00000280035","",141224288,141226947,1,1,0
"8","ENSG00000253307","",141252286,141253292,1,2,0
"8","ENSG00000254019","",141254565,141256817,1,2,0
"8","ENSG00000254197","",141278228,141292862,1,2,0
"8","ENSG00000254291","",141326130,141327137,1,2,0
"8","ENSG00000253595","LINC01300",141340505,141344621,2,7,0
"8","ENSG00000261655","",141353403,141355365,1,1,0
"8","ENSG00000204882","GPR20",141356470,141367286,1,2,1
"8","ENSG00000244998","",141389939,141392574,1,2,0
"8","ENSG00000271959","",141434545,141437954,1,3,0
"8","ENSG00000238854","",141447475,141447549,1,1,0
"8","ENSG00000253605","HNRNPA1P38",141459075,141460031,1,1,0
"8","ENSG00000240905","RN7SL798P",55980240,55980540,1,1,0
"8","ENSG00000241997","RN7SL323P",56022019,56022313,1,1,0
"8","ENSG00000236814","",56050038,56051207,1,1,0
"8","ENSG00000238650","SNORD54",56073835,56073901,1,1,0
"8","ENSG00000253603","CERNA3",56074592,56075274,1,2,0
"8","ENSG00000248578","NPM1P21",56101199,56102267,1,2,0
"8","ENSG00000172680","MOS",56112942,56113982,1,1,1
"8","ENSG00000221093","",56121242,56121352,1,1,0
"8","ENSG00000181690","PLAG1",56160909,56211324,5,17,5
"8","ENSG00000170791","CHCHD7",56211686,56218809,18,75,42
"8","ENSG00000272343","",56222688,56223173,1,1,0
"8","ENSG00000254216","",56252960,56253372,1,2,0
"8","ENSG00000104419","NDRG1",133237175,133302022,61,317,168
"8","ENSG00000133742","CA1",85327608,85379014,25,150,93
"8","ENSG00000176209","SMIM19",42541155,42555195,8,28,18
"8","ENSG00000154582","ELOC",73939169,73972287,10,44,29
"8","ENSG00000104447","TRPS1",115408496,115809673,12,58,48
"8","ENSG00000120910","PPP3CC",22440819,22541142,8,69,69
"8","ENSG00000254673","",43018424,43077334,1,6,2
"8","ENSG00000168522","FNTA",43034194,43085788,14,80,37
"8","ENSG00000200731","RNU1-124P",43073474,43073618,1,1,0
"8","ENSG00000254198","",43125995,43126397,1,1,0
"8","ENSG00000165102","HGSNAT",43140464,43202855,10,67,48
"8","ENSG00000253611","VN1R46P",43219960,43220809,1,1,0
"8","ENSG00000253884","",43246755,43246935,1,1,0
"8","ENSG00000255166","",43247191,43247410,1,1,0
"8","ENSG00000253312","",43251711,43251858,1,1,0
"8","ENSG00000253186","",43253732,43254089,1,2,0
"8","ENSG00000253606","AFG3L2P1",43270198,43271960,1,1,0
"8","ENSG00000234713","",43276270,43276823,1,1,0
"8","ENSG00000253707","",43284626,43284806,1,1,0
"8","ENSG00000188877","POTEA",43292483,43363518,2,27,27
"8","ENSG00000238509","RNU6-104P",43303376,43303482,1,1,0
"8","ENSG00000255497","",43313948,43314200,1,1,0
"8","ENSG00000254342","",43372559,43372677,1,1,0
"8","ENSG00000201329","U3",43378297,43378510,1,1,0
"8","ENSG00000168333","PPDPFL",49054311,49076093,4,20,16
"8","ENSG00000198010","DLGAP2",737628,1708476,15,86,55
"8","ENSG00000167702","KIFC2",144466043,144474202,9,88,53
"8","ENSG00000185900","POMK",43093498,43131180,20,52,18
"8","ENSG00000129292","PHF20L1",132775358,132848807,20,198,121
"8","ENSG00000136960","ENPP2",119557086,119673453,9,143,130
"8","ENSG00000165046","LETM2",38386207,38409527,15,103,58
"8","ENSG00000214814","FER1L6",123851987,124120061,1,41,40
"8","ENSG00000261787","TCF24",66946501,66962591,2,6,2
"8","ENSG00000178125","PPP1R42",66964099,67056604,13,55,12
"8","ENSG00000253223","",66984135,66986187,1,1,0
"8","ENSG00000121022","COPS5",67043079,67083783,13,82,25
"8","ENSG00000252637","RNA5SP268",67099302,67099425,1,1,0
"8","ENSG00000250869","",67133554,67135911,1,3,0
"8","ENSG00000066777","ARFGEF1",67173511,67343781,8,109,97
"8","ENSG00000287214","",67313043,67314637,1,2,0
"8","ENSG00000271966","ARFGEF1-DT",67343975,67345087,1,1,0
"8","ENSG00000181135","ZNF707",143684452,143713898,29,139,52
"8","ENSG00000181097","LINC02878",143696154,143698413,1,2,0
"8","ENSG00000255181","CCDC166",143706694,143708109,1,2,2
"8","ENSG00000254574","",143709007,143713584,1,4,0
"8","ENSG00000181085","MAPK15",143716340,143722458,8,52,30
"8","ENSG00000254548","",143718246,143718891,1,2,0
"8","ENSG00000180921","FAM83H",143723933,143738234,3,12,10
"8","ENSG00000265660","MIR4664",143733083,143733153,1,1,0
"8","ENSG00000254973","",143758153,143771870,1,3,0
"8","ENSG00000180900","SCRIB",143790920,143815773,10,181,166
"8","ENSG00000284224","MIR937",143812957,143813042,1,1,0
"8","ENSG00000179950","PUF60",143816344,143829352,22,163,107
"8","ENSG00000287222","",143829518,143832861,1,2,0
"8","ENSG00000255343","",143833270,143834063,1,2,0
"8","ENSG00000185189","NRBP2",143833583,143840973,10,109,31
"8","ENSG00000284142","MIR6845",143837756,143837816,1,1,0
"8","ENSG00000285599","",143838779,143840256,1,2,0
"8","ENSG00000261150","EPPK1",143857324,143878467,2,3,2
"8","ENSG00000288096","",143888500,143901588,1,5,0
"8","ENSG00000207574","MIR661",143945191,143945279,1,1,0
"8","ENSG00000178685","PARP10",143977153,144012772,23,112,80
"8","ENSG00000178719","GRINA",143990056,143993415,10,44,32
"8","ENSG00000186583","SPATC1",144012280,144047114,2,9,9
"8","ENSG00000204791","SMPD5",144049079,144051522,2,12,0
"8","ENSG00000178814","OPLAH",144051266,144063965,4,37,31
"8","ENSG00000277888","MIR6846",144057321,144057380,1,1,0
"8","ENSG00000255224","",144078002,144079265,1,1,0
"8","ENSG00000178896","EXOSC4",144078648,144080648,3,8,8
"8","ENSG00000284200","MIR6847",144079874,144079942,1,1,0
"8","ENSG00000197858","GPAA1",144082590,144086216,18,97,54
"8","ENSG00000179091","CYC1",144095039,144097525,4,18,7
"8","ENSG00000179526","SHARPIN",144098633,144108124,10,46,18
"8","ENSG00000179632","MAF1",144104461,144107611,6,34,29
"8","ENSG00000179698","WDR97",144107726,144118328,6,82,34
"8","ENSG00000235173","HGH1",144137774,144140851,7,25,10
"8","ENSG00000227473","TSSK5P",144141214,144143664,1,7,0
"8","ENSG00000254307","",94791643,94793106,2,4,0
"8","ENSG00000164941","INTS8",94813311,94881746,20,212,112
"8","ENSG00000272509","",94884609,94885070,1,1,0
"8","ENSG00000243979","",94891239,94892107,1,2,0
"8","ENSG00000164938","TP53INP1",94925972,94949378,2,9,6
"8","ENSG00000253878","",94950037,94951396,2,6,0
"8","ENSG00000253528","",94974573,94974853,1,1,0
"8","ENSG00000175073","VCPIP1",66628487,66667231,1,3,3
"8","ENSG00000201365","Y_RNA",66653469,66653576,1,1,0
"8","ENSG00000288596","C8orf44",66667615,66685564,5,17,0
"8","ENSG00000288602","C8orf44-SGK3",66667596,66860472,2,22,17
"8","ENSG00000104205","SGK3",66712734,66862022,14,129,106
"8","ENSG00000213005","PTTG3P",66767400,66768005,1,1,0
"8","ENSG00000178460","MCMDC2",66870749,66922048,7,82,51
"8","ENSG00000245910","SNHG6",66921684,66926398,5,16,0
"8","ENSG00000254341","SNORD87",66922467,66922555,1,1,0
"8","ENSG00000147364","FBXO25",406428,477967,10,60,38
"8","ENSG00000272293","",450714,451343,1,1,0
"8","ENSG00000279852","",486117,488512,1,1,0
"8","ENSG00000174417","TRHR",109086585,109121565,2,5,4
"8","ENSG00000250267","",109298598,109316513,1,2,0
"8","ENSG00000120533","ENY2",109334324,109345954,16,65,27
"8","ENSG00000254185","MAPK6P5",109470131,109471117,1,1,0
"8","ENSG00000120526","NUDCD1",109240919,109334121,11,97,37
"8","ENSG00000253666","",100475667,100501148,5,9,0
"8","ENSG00000254364","",100492528,100493713,1,2,0
"8","ENSG00000186106","ANKRD46",100509752,100559784,11,43,21
"8","ENSG00000251013","GAPDHP62",100550724,100551713,1,1,0
"8","ENSG00000174226","SNX31",100572889,100663415,7,46,39
"8","ENSG00000253740","",100618581,100619993,2,6,0
"8","ENSG00000252764","RNU6-1092P",100683488,100683574,1,1,0
"8","ENSG00000284570","MIR7705",100702968,100703024,1,1,0
"8","ENSG00000221527","RNU6ATAC41P",100739802,100739927,1,1,0
"8","ENSG00000202001","Y_RNA",100755099,100755195,1,1,0
"8","ENSG00000242399","RPS20P23",100776512,100776865,1,1,0
"8","ENSG00000070756","PABPC1",100685816,100722809,40,448,279
"8","ENSG00000253408","IKBKB-DT",42233674,42271266,7,24,0
"8","ENSG00000240395","RPL5P23",42341767,42342634,1,1,0
"8","ENSG00000230948","AURKBP1",108131100,108132114,1,1,0
"8","ENSG00000253754","",108226200,108227544,1,2,0
"8","ENSG00000243287","RPS17P14",108378831,108379545,1,2,0
"8","ENSG00000104412","EMC2",108443601,108489196,7,47,22
"8","ENSG00000253657","",108572643,108573174,1,1,0
"8","ENSG00000275078","",139508701,139508971,1,1,0
"8","ENSG00000169427","KCNK9",139600838,139704109,12,36,16
"8","ENSG00000167632","TRAPPC9",139727725,140458579,16,123,67
"8","ENSG00000274064","",140039756,140041037,1,1,0
"8","ENSG00000282164","PEG13",140094894,140100543,1,1,0
"8","ENSG00000259891","",140505813,140508043,1,1,0
"8","ENSG00000104472","CHRAC1",140511311,140517154,5,12,10
"8","ENSG00000104408","EIF3E",108162787,108443496,57,564,333
"8","ENSG00000008988","RPS20",56067254,56074510,16,62,46
"8","ENSG00000164733","CTSB",11842524,11869533,62,634,489
"8","ENSG00000253586","",38799643,38802296,1,2,0
"8","ENSG00000253829","",38844866,38846439,1,2,0
"8","ENSG00000169499","PLEKHA2",38901235,38973912,9,59,42
"8","ENSG00000253645","",38970360,38973011,1,2,0
"8","ENSG00000169495","HTRA4",38974228,38988663,1,9,9
"8","ENSG00000169490","TM2D2",38988808,38996824,10,32,15
"8","ENSG00000207199","SNORD38D",39018615,39018683,1,1,0
"8","ENSG00000197140","ADAM32",39106990,39284917,11,118,89
"8","ENSG00000243095","RPL3P10",39157538,39158701,1,1,0
"8","ENSG00000253160","",39309909,39310443,1,1,0
"8","ENSG00000260838","",72947150,72950445,1,1,0
"8","ENSG00000147601","TERF1",73008856,73048123,16,113,71
"8","ENSG00000222488","RNU6-285P",73018945,73019044,1,1,0
"8","ENSG00000272254","",73042910,73043346,1,1,0
"8","ENSG00000253636","",73052178,73063061,1,2,0
"8","ENSG00000137563","GGH",63014881,63039407,15,102,39
"8","ENSG00000104218","CSPP1",67062417,67196778,80,1422,880
"8","ENSG00000083168","KAT6A",41929479,42051994,17,172,97
"8","ENSG00000238966","",42043504,42043575,1,1,0
"8","ENSG00000244235","",42101318,42101836,1,1,0
"8","ENSG00000253135","",42128774,42129249,1,1,0
"8","ENSG00000271938","",42139461,42139752,1,1,0
"8","ENSG00000261449","",42151772,42152763,1,1,0
"8","ENSG00000070718","AP3M2",42152946,42171673,17,87,56
"8","ENSG00000104368","PLAT",42174718,42207709,17,170,128
"8","ENSG00000070501","POLB",42338454,42371808,17,119,71
"8","ENSG00000104371","DKK4",42374063,42377229,1,4,4
"8","ENSG00000078668","VDAC3",42391624,42405937,12,80,46
"8","ENSG00000237586","",124301315,124301804,1,1,0
"8","ENSG00000183665","TRMT12",124450820,124462150,3,6,3
"8","ENSG00000245149","RNF139-AS1",124462485,124474582,4,8,0
"8","ENSG00000170881","RNF139",124474880,124488618,2,4,3
"8","ENSG00000147687","TATDN1",124488485,124539458,21,169,103
"8","ENSG00000253106","",124488510,124491643,1,2,0
"8","ENSG00000284087","MIR6844",124508515,124508576,1,1,0
"8","ENSG00000147684","NDUFB9",124539101,124580648,16,62,32
"8","ENSG00000170873","MTSS1",124550784,124728473,18,116,83
"8","ENSG00000255491","",124811042,124857516,4,15,0
"8","ENSG00000263735","MIR4662B",124821978,124822058,1,1,0
"8","ENSG00000283609","MIR4662A",124821985,124822051,1,1,0
"8","ENSG00000250428","MRS2P1",124920428,124922076,1,2,0
"8","ENSG00000286955","",124940041,124941909,1,1,0
"8","ENSG00000104687","GSR",30678066,30727846,8,93,58
"8","ENSG00000104691","UBXN8",30729131,30767006,10,58,39
"8","ENSG00000271081","HIKESHIP3",30754236,30754539,1,1,0
"8","ENSG00000104695","PPP2CB",30774457,30814314,10,34,22
