"gene_id","pathway_id","gene_name","pathway_name"
1296,"hsa04974","COL8A2","Protein digestion and absorption"
1297,"hsa04974","COL9A1","Protein digestion and absorption"
1298,"hsa04974","COL9A2","Protein digestion and absorption"
1299,"hsa04974","COL9A3","Protein digestion and absorption"
1300,"hsa04974","COL10A1","Protein digestion and absorption"
1303,"hsa04974","COL12A1","Protein digestion and absorption"
1305,"hsa04974","COL13A1","Protein digestion and absorption"
7373,"hsa04974","COL14A1","Protein digestion and absorption"
1306,"hsa04974","COL15A1","Protein digestion and absorption"
1307,"hsa04974","COL16A1","Protein digestion and absorption"
1308,"hsa04974","COL17A1","Protein digestion and absorption"
80781,"hsa04974","COL18A1","Protein digestion and absorption"
1310,"hsa04974","COL19A1","Protein digestion and absorption"
57642,"hsa04974","COL20A1","Protein digestion and absorption"
81578,"hsa04974","COL21A1","Protein digestion and absorption"
169044,"hsa04974","COL22A1","Protein digestion and absorption"
91522,"hsa04974","COL23A1","Protein digestion and absorption"
84570,"hsa04974","COL25A1","Protein digestion and absorption"
136227,"hsa04974","COL26A1","Protein digestion and absorption"
340267,"hsa04974","COL28A1","Protein digestion and absorption"
8513,"hsa04975","LIPF","Fat digestion and absorption"
5406,"hsa04975","PNLIP","Fat digestion and absorption"
5407,"hsa04975","PNLIPRP1","Fat digestion and absorption"
5408,"hsa04975","PNLIPRP2","Fat digestion and absorption"
1056,"hsa04975","CEL","Fat digestion and absorption"
8399,"hsa04975","PLA2G10","Fat digestion and absorption"
26279,"hsa04975","PLA2G2D","Fat digestion and absorption"
30814,"hsa04975","PLA2G2E","Fat digestion and absorption"
50487,"hsa04975","PLA2G3","Fat digestion and absorption"
64600,"hsa04975","PLA2G2F","Fat digestion and absorption"
81579,"hsa04975","PLA2G12A","Fat digestion and absorption"
84647,"hsa04975","PLA2G12B","Fat digestion and absorption"
5319,"hsa04975","PLA2G1B","Fat digestion and absorption"
5322,"hsa04975","PLA2G5","Fat digestion and absorption"
5320,"hsa04975","PLA2G2A","Fat digestion and absorption"
391013,"hsa04975","PLA2G2C","Fat digestion and absorption"
1208,"hsa04975","CLPS","Fat digestion and absorption"
948,"hsa04975","CD36","Fat digestion and absorption"
2806,"hsa04975","GOT2","Fat digestion and absorption"
2169,"hsa04975","FABP2","Fat digestion and absorption"
2168,"hsa04975","FABP1","Fat digestion and absorption"
376497,"hsa04975","SLC27A1","Fat digestion and absorption"
10999,"hsa04975","SLC27A4","Fat digestion and absorption"
10554,"hsa04975","AGPAT1","Fat digestion and absorption"
10555,"hsa04975","AGPAT2","Fat digestion and absorption"
8611,"hsa04975","PLPP1","Fat digestion and absorption"
8613,"hsa04975","PLPP3","Fat digestion and absorption"
8612,"hsa04975","PLPP2","Fat digestion and absorption"
80168,"hsa04975","MOGAT2","Fat digestion and absorption"
346606,"hsa04975","MOGAT3","Fat digestion and absorption"
8694,"hsa04975","DGAT1","Fat digestion and absorption"
84649,"hsa04975","DGAT2","Fat digestion and absorption"
949,"hsa04975","SCARB1","Fat digestion and absorption"
29881,"hsa04975","NPC1L1","Fat digestion and absorption"
39,"hsa04975","ACAT2","Fat digestion and absorption"
38,"hsa04975","ACAT1","Fat digestion and absorption"
64240,"hsa04975","ABCG5","Fat digestion and absorption"
64241,"hsa04975","ABCG8","Fat digestion and absorption"
337,"hsa04975","APOA4","Fat digestion and absorption"
338,"hsa04975","APOB","Fat digestion and absorption"
4547,"hsa04975","MTTP","Fat digestion and absorption"
335,"hsa04975","APOA1","Fat digestion and absorption"
19,"hsa04975","ABCA1","Fat digestion and absorption"
19,"hsa04979","ABCA1","Cholesterol metabolism"
335,"hsa04979","APOA1","Cholesterol metabolism"
4023,"hsa04979","LPL","Cholesterol metabolism"
3931,"hsa04979","LCAT","Cholesterol metabolism"
9388,"hsa04979","LIPG","Cholesterol metabolism"
5360,"hsa04979","PLTP","Cholesterol metabolism"
1071,"hsa04979","CETP","Cholesterol metabolism"
3990,"hsa04979","LIPC","Cholesterol metabolism"
4018,"hsa04979","LPA","Cholesterol metabolism"
948,"hsa04979","CD36","Cholesterol metabolism"
3949,"hsa04979","LDLR","Cholesterol metabolism"
57552,"hsa04979","NCEH1","Cholesterol metabolism"
8435,"hsa04979","SOAT2","Cholesterol metabolism"
6646,"hsa04979","SOAT1","Cholesterol metabolism"
341,"hsa04979","APOC1","Cholesterol metabolism"
344,"hsa04979","APOC2","Cholesterol metabolism"
350,"hsa04979","APOH","Cholesterol metabolism"
27329,"hsa04979","ANGPTL3","Cholesterol metabolism"
51129,"hsa04979","ANGPTL4","Cholesterol metabolism"
55908,"hsa04979","ANGPTL8","Cholesterol metabolism"
949,"hsa04979","SCARB1","Cholesterol metabolism"
6272,"hsa04979","SORT1","Cholesterol metabolism"
338,"hsa04979","APOB","Cholesterol metabolism"
255738,"hsa04979","PCSK9","Cholesterol metabolism"
26119,"hsa04979","LDLRAP1","Cholesterol metabolism"
29116,"hsa04979","MYLIP","Cholesterol metabolism"
348,"hsa04979","APOE","Cholesterol metabolism"
4035,"hsa04979","LRP1","Cholesterol metabolism"
4036,"hsa04979","LRP2","Cholesterol metabolism"
4043,"hsa04979","LRPAP1","Cholesterol metabolism"
3988,"hsa04979","LIPA","Cholesterol metabolism"
10948,"hsa04979","STARD3","Cholesterol metabolism"
7416,"hsa04979","VDAC1","Cholesterol metabolism"
7417,"hsa04979","VDAC2","Cholesterol metabolism"
7419,"hsa04979","VDAC3","Cholesterol metabolism"
706,"hsa04979","TSPO","Cholesterol metabolism"
1593,"hsa04979","CYP27A1","Cholesterol metabolism"
9218,"hsa04979","VAPA","Cholesterol metabolism"
9217,"hsa04979","VAPB","Cholesterol metabolism"
4864,"hsa04979","NPC1","Cholesterol metabolism"
114879,"hsa04979","OSBPL5","Cholesterol metabolism"
10577,"hsa04979","NPC2","Cholesterol metabolism"
6770,"hsa04979","STAR","Cholesterol metabolism"
1581,"hsa04979","CYP7A1","Cholesterol metabolism"
8647,"hsa04979","ABCB11","Cholesterol metabolism"
64240,"hsa04979","ABCG5","Cholesterol metabolism"
64241,"hsa04979","ABCG8","Cholesterol metabolism"
336,"hsa04979","APOA2","Cholesterol metabolism"
345,"hsa04979","APOC3","Cholesterol metabolism"
337,"hsa04979","APOA4","Cholesterol metabolism"
2346,"hsa04977","FOLH1","Vitamin digestion and absorption"
686,"hsa04977","BTD","Vitamin digestion and absorption"
2694,"hsa04977","CBLIF","Vitamin digestion and absorption"
8029,"hsa04977","CUBN","Vitamin digestion and absorption"
55788,"hsa04977","LMBRD1","Vitamin digestion and absorption"
25974,"hsa04977","MMACHC","Vitamin digestion and absorption"
4363,"hsa04977","ABCC1","Vitamin digestion and absorption"
6948,"hsa04977","TCN2","Vitamin digestion and absorption"
80704,"hsa04977","SLC19A3","Vitamin digestion and absorption"
10560,"hsa04977","SLC19A2","Vitamin digestion and absorption"
113278,"hsa04977","SLC52A3","Vitamin digestion and absorption"
8884,"hsa04977","SLC5A6","Vitamin digestion and absorption"
9963,"hsa04977","SLC23A1","Vitamin digestion and absorption"
113235,"hsa04977","SLC46A1","Vitamin digestion and absorption"
6573,"hsa04977","SLC19A1","Vitamin digestion and absorption"
949,"hsa04977","SCARB1","Vitamin digestion and absorption"
5406,"hsa04977","PNLIP","Vitamin digestion and absorption"
151056,"hsa04977","PLB1","Vitamin digestion and absorption"
5948,"hsa04977","RBP2","Vitamin digestion and absorption"
158835,"hsa04977","AWAT2","Vitamin digestion and absorption"
9227,"hsa04977","LRAT","Vitamin digestion and absorption"
337,"hsa04977","APOA4","Vitamin digestion and absorption"
338,"hsa04977","APOB","Vitamin digestion and absorption"
335,"hsa04977","APOA1","Vitamin digestion and absorption"
6569,"hsa04978","SLC34A1","Mineral absorption"
10568,"hsa04978","SLC34A2","Mineral absorption"
142680,"hsa04978","SLC34A3","Mineral absorption"
7421,"hsa04978","VDR","Mineral absorption"
140803,"hsa04978","TRPM6","Mineral absorption"
54822,"hsa04978","TRPM7","Mineral absorption"
55503,"hsa04978","TRPV6","Mineral absorption"
6546,"hsa04978","SLC8A1","Mineral absorption"
6543,"hsa04978","SLC8A2","Mineral absorption"
6547,"hsa04978","SLC8A3","Mineral absorption"
490,"hsa04978","ATP2B1","Mineral absorption"
492,"hsa04978","ATP2B3","Mineral absorption"
493,"hsa04978","ATP2B4","Mineral absorption"
491,"hsa04978","ATP2B2","Mineral absorption"
795,"hsa04978","S100G","Mineral absorption"
1811,"hsa04978","SLC26A3","Mineral absorption"
65010,"hsa04978","SLC26A6","Mineral absorption"
115019,"hsa04978","SLC26A9","Mineral absorption"
1181,"hsa04978","CLCN2","Mineral absorption"
6550,"hsa04978","SLC9A3","Mineral absorption"
6523,"hsa04978","SLC5A1","Mineral absorption"
340024,"hsa04978","SLC6A19","Mineral absorption"
476,"hsa04978","ATP1A1","Mineral absorption"
477,"hsa04978","ATP1A2","Mineral absorption"
478,"hsa04978","ATP1A3","Mineral absorption"
480,"hsa04978","ATP1A4","Mineral absorption"
23439,"hsa04978","ATP1B4","Mineral absorption"
481,"hsa04978","ATP1B1","Mineral absorption"
482,"hsa04978","ATP1B2","Mineral absorption"
483,"hsa04978","ATP1B3","Mineral absorption"
486,"hsa04978","FXYD2","Mineral absorption"
113235,"hsa04978","SLC46A1","Mineral absorption"
3162,"hsa04978","HMOX1","Mineral absorption"
3163,"hsa04978","HMOX2","Mineral absorption"
79901,"hsa04978","CYBRD1","Mineral absorption"
4891,"hsa04978","SLC11A2","Mineral absorption"
2495,"hsa04978","FTH1","Mineral absorption"
2512,"hsa04978","FTL","Mineral absorption"
30061,"hsa04978","SLC40A1","Mineral absorption"
9843,"hsa04978","HEPH","Mineral absorption"
341208,"hsa04978","HEPHL1","Mineral absorption"
7018,"hsa04978","TF","Mineral absorption"
55630,"hsa04978","SLC39A4","Mineral absorption"
7779,"hsa04978","SLC30A1","Mineral absorption"
1317,"hsa04978","SLC31A1","Mineral absorption"
26872,"hsa04978","STEAP1","Mineral absorption"
261729,"hsa04978","STEAP2","Mineral absorption"
4490,"hsa04978","MT1B","Mineral absorption"
4493,"hsa04978","MT1E","Mineral absorption"
4494,"hsa04978","MT1F","Mineral absorption"
4495,"hsa04978","MT1G","Mineral absorption"
4496,"hsa04978","MT1H","Mineral absorption"
4499,"hsa04978","MT1M","Mineral absorption"
4501,"hsa04978","MT1X","Mineral absorption"
4502,"hsa04978","MT2A","Mineral absorption"
4489,"hsa04978","MT1A","Mineral absorption"
645745,"hsa04978","MT1HL1","Mineral absorption"
475,"hsa04978","ATOX1","Mineral absorption"
540,"hsa04978","ATP7B","Mineral absorption"
538,"hsa04978","ATP7A","Mineral absorption"
551,"hsa04962","AVP","Vasopressin-regulated water reabsorption"
554,"hsa04962","AVPR2","Vasopressin-regulated water reabsorption"
2778,"hsa04962","GNAS","Vasopressin-regulated water reabsorption"
112,"hsa04962","ADCY6","Vasopressin-regulated water reabsorption"
109,"hsa04962","ADCY3","Vasopressin-regulated water reabsorption"
115,"hsa04962","ADCY9","Vasopressin-regulated water reabsorption"
5566,"hsa04962","PRKACA","Vasopressin-regulated water reabsorption"
5567,"hsa04962","PRKACB","Vasopressin-regulated water reabsorption"
5568,"hsa04962","PRKACG","Vasopressin-regulated water reabsorption"
397,"hsa04962","ARHGDIB","Vasopressin-regulated water reabsorption"
396,"hsa04962","ARHGDIA","Vasopressin-regulated water reabsorption"
398,"hsa04962","ARHGDIG","Vasopressin-regulated water reabsorption"
1385,"hsa04962","CREB1","Vasopressin-regulated water reabsorption"
10488,"hsa04962","CREB3","Vasopressin-regulated water reabsorption"
90993,"hsa04962","CREB3L1","Vasopressin-regulated water reabsorption"
64764,"hsa04962","CREB3L2","Vasopressin-regulated water reabsorption"
84699,"hsa04962","CREB3L3","Vasopressin-regulated water reabsorption"
148327,"hsa04962","CREB3L4","Vasopressin-regulated water reabsorption"
9586,"hsa04962","CREB5","Vasopressin-regulated water reabsorption"
359,"hsa04962","AQP2","Vasopressin-regulated water reabsorption"
8766,"hsa04962","RAB11A","Vasopressin-regulated water reabsorption"
9230,"hsa04962","RAB11B","Vasopressin-regulated water reabsorption"
1778,"hsa04962","DYNC1H1","Vasopressin-regulated water reabsorption"
79659,"hsa04962","DYNC2H1","Vasopressin-regulated water reabsorption"
1780,"hsa04962","DYNC1I1","Vasopressin-regulated water reabsorption"
1781,"hsa04962","DYNC1I2","Vasopressin-regulated water reabsorption"
1783,"hsa04962","DYNC1LI2","Vasopressin-regulated water reabsorption"
51143,"hsa04962","DYNC1LI1","Vasopressin-regulated water reabsorption"
51626,"hsa04962","DYNC2LI1","Vasopressin-regulated water reabsorption"
8655,"hsa04962","DYNLL1","Vasopressin-regulated water reabsorption"
140735,"hsa04962","DYNLL2","Vasopressin-regulated water reabsorption"
1639,"hsa04962","DCTN1","Vasopressin-regulated water reabsorption"
10540,"hsa04962","DCTN2","Vasopressin-regulated water reabsorption"
51164,"hsa04962","DCTN4","Vasopressin-regulated water reabsorption"
84516,"hsa04962","DCTN5","Vasopressin-regulated water reabsorption"
10671,"hsa04962","DCTN6","Vasopressin-regulated water reabsorption"
6844,"hsa04962","VAMP2","Vasopressin-regulated water reabsorption"
4905,"hsa04962","NSF","Vasopressin-regulated water reabsorption"
6810,"hsa04962","STX4","Vasopressin-regulated water reabsorption"
5868,"hsa04962","RAB5A","Vasopressin-regulated water reabsorption"
5869,"hsa04962","RAB5B","Vasopressin-regulated water reabsorption"
5878,"hsa04962","RAB5C","Vasopressin-regulated water reabsorption"
361,"hsa04962","AQP4","Vasopressin-regulated water reabsorption"
360,"hsa04962","AQP3","Vasopressin-regulated water reabsorption"
3291,"hsa04960","HSD11B2","Aldosterone-regulated sodium reabsorption"
4306,"hsa04960","NR3C2","Aldosterone-regulated sodium reabsorption"
6337,"hsa04960","SCNN1A","Aldosterone-regulated sodium reabsorption"
6338,"hsa04960","SCNN1B","Aldosterone-regulated sodium reabsorption"
6340,"hsa04960","SCNN1G","Aldosterone-regulated sodium reabsorption"
6446,"hsa04960","SGK1","Aldosterone-regulated sodium reabsorption"
3758,"hsa04960","KCNJ1","Aldosterone-regulated sodium reabsorption"
9351,"hsa04960","SLC9A3R2","Aldosterone-regulated sodium reabsorption"
23327,"hsa04960","NEDD4L","Aldosterone-regulated sodium reabsorption"
2810,"hsa04960","SFN","Aldosterone-regulated sodium reabsorption"
3845,"hsa04960","KRAS","Aldosterone-regulated sodium reabsorption"
476,"hsa04960","ATP1A1","Aldosterone-regulated sodium reabsorption"
477,"hsa04960","ATP1A2","Aldosterone-regulated sodium reabsorption"
478,"hsa04960","ATP1A3","Aldosterone-regulated sodium reabsorption"
480,"hsa04960","ATP1A4","Aldosterone-regulated sodium reabsorption"
23439,"hsa04960","ATP1B4","Aldosterone-regulated sodium reabsorption"
481,"hsa04960","ATP1B1","Aldosterone-regulated sodium reabsorption"
482,"hsa04960","ATP1B2","Aldosterone-regulated sodium reabsorption"
483,"hsa04960","ATP1B3","Aldosterone-regulated sodium reabsorption"
486,"hsa04960","FXYD2","Aldosterone-regulated sodium reabsorption"
53828,"hsa04960","FXYD4","Aldosterone-regulated sodium reabsorption"
3630,"hsa04960","INS","Aldosterone-regulated sodium reabsorption"
3479,"hsa04960","IGF1","Aldosterone-regulated sodium reabsorption"
3643,"hsa04960","INSR","Aldosterone-regulated sodium reabsorption"
3667,"hsa04960","IRS1","Aldosterone-regulated sodium reabsorption"
5295,"hsa04960","PIK3R1","Aldosterone-regulated sodium reabsorption"
5296,"hsa04960","PIK3R2","Aldosterone-regulated sodium reabsorption"
8503,"hsa04960","PIK3R3","Aldosterone-regulated sodium reabsorption"
5290,"hsa04960","PIK3CA","Aldosterone-regulated sodium reabsorption"
5293,"hsa04960","PIK3CD","Aldosterone-regulated sodium reabsorption"
5291,"hsa04960","PIK3CB","Aldosterone-regulated sodium reabsorption"
5170,"hsa04960","PDPK1","Aldosterone-regulated sodium reabsorption"
5578,"hsa04960","PRKCA","Aldosterone-regulated sodium reabsorption"
5579,"hsa04960","PRKCB","Aldosterone-regulated sodium reabsorption"
5582,"hsa04960","PRKCG","Aldosterone-regulated sodium reabsorption"
5594,"hsa04960","MAPK1","Aldosterone-regulated sodium reabsorption"
5595,"hsa04960","MAPK3","Aldosterone-regulated sodium reabsorption"
5741,"hsa04961","PTH","Endocrine and other factor-regulated calcium reabsorption"
5745,"hsa04961","PTH1R","Endocrine and other factor-regulated calcium reabsorption"
2778,"hsa04961","GNAS","Endocrine and other factor-regulated calcium reabsorption"
112,"hsa04961","ADCY6","Endocrine and other factor-regulated calcium reabsorption"
115,"hsa04961","ADCY9","Endocrine and other factor-regulated calcium reabsorption"
5566,"hsa04961","PRKACA","Endocrine and other factor-regulated calcium reabsorption"
5567,"hsa04961","PRKACB","Endocrine and other factor-regulated calcium reabsorption"
5568,"hsa04961","PRKACG","Endocrine and other factor-regulated calcium reabsorption"
7421,"hsa04961","VDR","Endocrine and other factor-regulated calcium reabsorption"
2099,"hsa04961","ESR1","Endocrine and other factor-regulated calcium reabsorption"
56302,"hsa04961","TRPV5","Endocrine and other factor-regulated calcium reabsorption"
9365,"hsa04961","KL","Endocrine and other factor-regulated calcium reabsorption"
1759,"hsa04961","DNM1","Endocrine and other factor-regulated calcium reabsorption"
26052,"hsa04961","DNM3","Endocrine and other factor-regulated calcium reabsorption"
1785,"hsa04961","DNM2","Endocrine and other factor-regulated calcium reabsorption"
161,"hsa04961","AP2A2","Endocrine and other factor-regulated calcium reabsorption"
160,"hsa04961","AP2A1","Endocrine and other factor-regulated calcium reabsorption"
163,"hsa04961","AP2B1","Endocrine and other factor-regulated calcium reabsorption"
1173,"hsa04961","AP2M1","Endocrine and other factor-regulated calcium reabsorption"
1175,"hsa04961","AP2S1","Endocrine and other factor-regulated calcium reabsorption"
1211,"hsa04961","CLTA","Endocrine and other factor-regulated calcium reabsorption"
1212,"hsa04961","CLTB","Endocrine and other factor-regulated calcium reabsorption"
1213,"hsa04961","CLTC","Endocrine and other factor-regulated calcium reabsorption"
8218,"hsa04961","CLTCL1","Endocrine and other factor-regulated calcium reabsorption"
8766,"hsa04961","RAB11A","Endocrine and other factor-regulated calcium reabsorption"
793,"hsa04961","CALB1","Endocrine and other factor-regulated calcium reabsorption"
476,"hsa04961","ATP1A1","Endocrine and other factor-regulated calcium reabsorption"
477,"hsa04961","ATP1A2","Endocrine and other factor-regulated calcium reabsorption"
478,"hsa04961","ATP1A3","Endocrine and other factor-regulated calcium reabsorption"
480,"hsa04961","ATP1A4","Endocrine and other factor-regulated calcium reabsorption"
23439,"hsa04961","ATP1B4","Endocrine and other factor-regulated calcium reabsorption"
481,"hsa04961","ATP1B1","Endocrine and other factor-regulated calcium reabsorption"
482,"hsa04961","ATP1B2","Endocrine and other factor-regulated calcium reabsorption"
483,"hsa04961","ATP1B3","Endocrine and other factor-regulated calcium reabsorption"
486,"hsa04961","FXYD2","Endocrine and other factor-regulated calcium reabsorption"
6546,"hsa04961","SLC8A1","Endocrine and other factor-regulated calcium reabsorption"
